Fonte,Volume,VolumePercentual,Data,Ano,Mes,id
ANA,672.29,75.4,2009-01-29,2009.0,1.0,12030.0
ANA,673.99,75.6,2009-02-26,2009.0,2.0,12030.0
ANA,789.88,88.6,2009-03-31,2009.0,3.0,12030.0
ANA,891.00,100.0,2009-04-30,2009.0,4.0,12030.0
ANA,891.00,100.0,2009-05-29,2009.0,5.0,12030.0
ANA,891.00,100.0,2009-06-30,2009.0,6.0,12030.0
ANA,891.00,100.0,2009-07-23,2009.0,7.0,12030.0
ANA,867.83,97.4,2009-08-24,2009.0,8.0,12030.0
ANA,839.48,94.2,2009-09-21,2009.0,9.0,12030.0
ANA,783.79,88.0,2009-10-30,2009.0,10.0,12030.0
ANA,750.32,84.2,2009-11-30,2009.0,11.0,12030.0
ANA,719.89,80.8,2009-12-31,2009.0,12.0,12030.0
ANA,705.33,79.2,2010-01-29,2010.0,1.0,12030.0
ANA,692.62,77.7,2010-02-11,2010.0,2.0,12030.0
ANA,654.51,73.5,2010-03-30,2010.0,3.0,12030.0
ANA,640.95,71.9,2010-04-30,2010.0,4.0,12030.0
ANA,619.84,69.6,2010-05-31,2010.0,5.0,12030.0
ANA,594.73,66.8,2010-06-30,2010.0,6.0,12030.0
ANA,568.95,63.8,2010-07-30,2010.0,7.0,12030.0
ANA,542.26,60.9,2010-08-31,2010.0,8.0,12030.0
ANA,512.98,57.6,2010-09-30,2010.0,9.0,12030.0
ANA,487.65,54.7,2010-10-31,2010.0,10.0,12030.0
ANA,461.25,51.8,2010-11-30,2010.0,11.0,12030.0
ANA,465.26,52.2,2010-12-31,2010.0,12.0,12030.0
ANA,492.82,55.3,2011-01-31,2011.0,1.0,12030.0
ANA,503.22,56.5,2011-02-28,2011.0,2.0,12030.0
ANA,560.56,62.9,2011-03-31,2011.0,3.0,12030.0
ANA,697.71,78.3,2011-04-29,2011.0,4.0,12030.0
ANA,891.00,100.0,2011-05-27,2011.0,5.0,12030.0
ANA,891.00,100.0,2011-06-30,2011.0,6.0,12030.0
ANA,891.00,100.0,2011-07-14,2011.0,7.0,12030.0
ANA,849.60,95.4,2011-08-31,2011.0,8.0,12030.0
ANA,812.12,91.2,2011-09-30,2011.0,9.0,12030.0
ANA,786.83,88.3,2011-10-27,2011.0,10.0,12030.0
ANA,755.64,84.8,2011-11-30,2011.0,11.0,12030.0
ANA,726.73,81.6,2011-12-29,2011.0,12.0,12030.0
ANA,695.17,78.0,2012-01-31,2012.0,1.0,12030.0
ANA,695.16,78.0,2012-01-31,2012.0,1.0,12030.0
ANA,699.40,78.5,2012-02-29,2012.0,2.0,12030.0
ANA,691.78,77.6,2012-03-28,2012.0,3.0,12030.0
ANA,677.38,76.0,2012-04-30,2012.0,4.0,12030.0
ANA,640.11,71.8,2012-05-31,2012.0,5.0,12030.0
ANA,612.57,68.8,2012-06-28,2012.0,6.0,12030.0
ANA,583.49,65.5,2012-07-31,2012.0,7.0,12030.0
ANA,555.68,62.4,2012-08-31,2012.0,8.0,12030.0
ANA,526.40,59.1,2012-09-30,2012.0,9.0,12030.0
ANA,496.26,55.7,2012-10-31,2012.0,10.0,12030.0
ANA,468.13,52.5,2012-11-30,2012.0,11.0,12030.0
ANA,468.71,52.6,2012-11-30,2012.0,11.0,12030.0
ANA,441.99,49.6,2012-12-31,2012.0,12.0,12030.0
ANA,419.02,47.0,2013-01-31,2013.0,1.0,12030.0
ANA,400.23,44.9,2013-02-28,2013.0,2.0,12030.0
ANA,375.52,42.2,2013-03-31,2013.0,3.0,12030.0
ANA,366.79,41.2,2013-04-30,2013.0,4.0,12030.0
ANA,367.37,41.2,2013-04-30,2013.0,4.0,12030.0
ANA,352.24,39.5,2013-05-31,2013.0,5.0,12030.0
ANA,333.74,37.5,2013-06-30,2013.0,6.0,12030.0
ANA,315.72,35.4,2013-07-31,2013.0,7.0,12030.0
ANA,291.23,32.7,2013-08-31,2013.0,8.0,12030.0
ANA,266.40,29.9,2013-09-30,2013.0,9.0,12030.0
ANA,239.42,26.9,2013-10-31,2013.0,10.0,12030.0
ANA,216.32,24.3,2013-11-30,2013.0,11.0,12030.0
ANA,204.08,22.9,2013-12-19,2013.0,12.0,12030.0
ANA,184.39,20.7,2014-01-31,2014.0,1.0,12030.0
ANA,175.69,19.7,2014-02-28,2014.0,2.0,12030.0
ANA,171.92,19.3,2014-03-31,2014.0,3.0,12030.0
ANA,178.01,20.0,2014-04-30,2014.0,4.0,12030.0
ANA,176.85,19.8,2014-05-31,2014.0,5.0,12030.0
ANA,165.25,18.6,2014-06-30,2014.0,6.0,12030.0
ANA,151.20,17.0,2014-07-31,2014.0,7.0,12030.0
ANA,139.40,15.6,2014-08-31,2014.0,8.0,12030.0
ANA,127.35,14.3,2014-09-30,2014.0,9.0,12030.0
ANA,113.89,12.8,2014-10-31,2014.0,10.0,12030.0
ANA,100.71,11.3,2014-11-30,2014.0,11.0,12030.0
ANA,87.14,9.8,2014-12-31,2014.0,12.0,12030.0
ANA,75.56,8.5,2015-01-31,2015.0,1.0,12030.0
ANA,69.55,7.8,2015-02-28,2015.0,2.0,12030.0
ANA,73.51,8.2,2015-03-31,2015.0,3.0,12030.0
ANA,86.20,9.7,2015-04-30,2015.0,4.0,12030.0
ANA,82.82,9.3,2015-05-31,2015.0,5.0,12030.0
ANA,79.05,8.9,2015-06-30,2015.0,6.0,12030.0
ANA,77.62,8.7,2015-07-31,2015.0,7.0,12030.0
ANA,73.35,8.2,2015-08-31,2015.0,8.0,12030.0
ANA,68.75,7.7,2015-09-30,2015.0,9.0,12030.0
ANA,63.80,7.2,2015-10-31,2015.0,10.0,12030.0
ANA,59.78,6.7,2015-11-30,2015.0,11.0,12030.0
ANA,56.01,6.3,2015-12-31,2015.0,12.0,12030.0
ANA,55.65,6.2,2016-01-31,2016.0,1.0,12030.0
ANA,53.58,6.0,2016-02-29,2016.0,2.0,12030.0
ANA,32.99,3.7,2016-03-31,2016.0,3.0,12030.0
ANA,47.22,5.3,2016-04-30,2016.0,4.0,12030.0
ANA,45.95,5.2,2016-05-31,2016.0,5.0,12030.0
ANA,43.21,4.8,2016-06-30,2016.0,6.0,12030.0
ANA,39.76,4.5,2016-07-31,2016.0,7.0,12030.0
ANA,36.02,4.0,2016-08-31,2016.0,8.0,12030.0
ANA,35.01,3.9,2016-09-06,2016.0,9.0,12030.0
ANA,31.31,3.5,2016-10-31,2016.0,10.0,12030.0
ANA,30.40,3.4,2016-11-30,2016.0,11.0,12030.0
ANA,29.71,3.3,2016-12-31,2016.0,12.0,12030.0
ANA,29.35,3.3,2017-01-31,2017.0,1.0,12030.0
ANA,32.27,3.6,2017-02-28,2017.0,2.0,12030.0
ANA,64.17,7.2,2017-03-15,2017.0,3.0,12030.0
ANA,22.80,34.4,1983-08-15,1983.0,8.0,12254.0
ANA,18.64,28.1,1983-09-15,1983.0,9.0,12254.0
NA,NA,NA,1983-09-15,1983.0,9.0,12254.0
NA,NA,NA,1989-01-01,1989.0,1.0,12254.0
ANA,28.40,42.8,1989-01-01,1989.0,1.0,12254.0
NA,NA,NA,1989-04-10,1989.0,4.0,12254.0
ANA,66.38,100.0,1989-04-10,1989.0,4.0,12254.0
NA,NA,NA,1992-04-02,1992.0,4.0,12254.0
ANA,30.74,46.3,1992-04-02,1992.0,4.0,12254.0
ANA,30.74,46.3,1992-05-10,1992.0,5.0,12254.0
NA,NA,NA,1992-05-10,1992.0,5.0,12254.0
NA,NA,NA,1992-10-05,1992.0,10.0,12254.0
ANA,36.79,55.4,1992-10-05,1992.0,10.0,12254.0
NA,NA,NA,1994-03-15,1994.0,3.0,12254.0
ANA,9.67,14.6,1994-03-15,1994.0,3.0,12254.0
NA,NA,NA,1995-01-02,1995.0,1.0,12254.0
ANA,5.47,8.2,1995-01-02,1995.0,1.0,12254.0
NA,NA,NA,1997-08-25,1997.0,8.0,12254.0
ANA,50.14,75.5,1997-08-25,1997.0,8.0,12254.0
ANA,36.69,55.3,1997-09-29,1997.0,9.0,12254.0
ANA,36.48,55.0,1997-10-27,1997.0,10.0,12254.0
ANA,36.69,55.3,1997-11-26,1997.0,11.0,12254.0
ANA,36.90,55.6,1997-12-31,1997.0,12.0,12254.0
ANA,36.69,55.3,1998-01-30,1998.0,1.0,12254.0
ANA,35.33,53.2,1998-02-28,1998.0,2.0,12254.0
ANA,37.22,56.1,1998-03-18,1998.0,3.0,12254.0
ANA,49.22,74.1,1998-04-23,1998.0,4.0,12254.0
ANA,46.91,70.7,1998-05-30,1998.0,5.0,12254.0
ANA,43.16,65.0,1998-06-10,1998.0,6.0,12254.0
ANA,34.32,51.7,1998-07-17,1998.0,7.0,12254.0
ANA,34.22,51.6,1998-08-27,1998.0,8.0,12254.0
ANA,34.32,51.7,1998-09-17,1998.0,9.0,12254.0
ANA,34.12,51.4,1998-10-29,1998.0,10.0,12254.0
ANA,34.32,51.7,1998-11-26,1998.0,11.0,12254.0
ANA,34.02,51.2,1998-12-31,1998.0,12.0,12254.0
ANA,23.39,35.2,1999-01-30,1999.0,1.0,12254.0
ANA,39.39,59.3,1999-02-25,1999.0,2.0,12254.0
ANA,25.24,38.0,1999-03-30,1999.0,3.0,12254.0
ANA,33.12,49.9,1999-04-30,1999.0,4.0,12254.0
ANA,30.92,46.6,1999-05-30,1999.0,5.0,12254.0
ANA,64.76,97.6,1999-06-24,1999.0,6.0,12254.0
ANA,62.17,93.7,1999-07-29,1999.0,7.0,12254.0
ANA,59.26,89.3,1999-08-12,1999.0,8.0,12254.0
ANA,46.04,69.4,1999-09-30,1999.0,9.0,12254.0
ANA,37.86,57.0,1999-10-28,1999.0,10.0,12254.0
ANA,30.74,46.3,1999-11-18,1999.0,11.0,12254.0
ANA,23.54,35.5,1999-12-30,1999.0,12.0,12254.0
ANA,21.70,32.7,2000-01-30,2e3,1.0,12254.0
ANA,32.25,48.6,2000-02-28,2e3,2.0,12254.0
ANA,52.84,79.6,2000-03-30,2e3,3.0,12254.0
ANA,66.38,100.0,2000-04-30,2e3,4.0,12254.0
ANA,66.38,100.0,2000-05-31,2e3,5.0,12254.0
ANA,59.86,90.2,2000-06-30,2e3,6.0,12254.0
ANA,41.76,62.9,2000-07-30,2e3,7.0,12254.0
ANA,35.84,54.0,2000-08-30,2e3,8.0,12254.0
ANA,36.16,54.5,2000-09-30,2e3,9.0,12254.0
ANA,36.16,54.5,2000-10-30,2e3,10.0,12254.0
ANA,36.16,54.5,2000-11-30,2e3,11.0,12254.0
ANA,36.16,54.5,2000-12-30,2e3,12.0,12254.0
ANA,23.77,35.8,2001-01-30,2001.0,1.0,12254.0
ANA,20.60,31.0,2001-02-28,2001.0,2.0,12254.0
ANA,18.39,27.7,2001-03-30,2001.0,3.0,12254.0
ANA,17.47,26.3,2001-04-30,2001.0,4.0,12254.0
ANA,15.68,23.6,2001-05-30,2001.0,5.0,12254.0
ANA,13.64,20.6,2001-06-30,2001.0,6.0,12254.0
ANA,10.88,16.4,2001-07-30,2001.0,7.0,12254.0
ANA,10.88,16.4,2001-08-30,2001.0,8.0,12254.0
ANA,10.48,15.8,2001-09-30,2001.0,9.0,12254.0
ANA,10.48,15.8,2001-10-30,2001.0,10.0,12254.0
ANA,10.48,15.8,2001-11-30,2001.0,11.0,12254.0
ANA,10.09,15.2,2001-12-30,2001.0,12.0,12254.0
ANA,11.15,16.8,2002-01-30,2002.0,1.0,12254.0
ANA,9.88,14.9,2002-02-28,2002.0,2.0,12254.0
ANA,9.38,14.1,2002-03-30,2002.0,3.0,12254.0
ANA,14.48,21.8,2002-04-30,2002.0,4.0,12254.0
ANA,15.46,23.3,2002-05-30,2002.0,5.0,12254.0
ANA,13.54,20.4,2002-06-30,2002.0,6.0,12254.0
ANA,13.24,20.0,2002-07-30,2002.0,7.0,12254.0
ANA,11.29,17.0,2002-08-30,2002.0,8.0,12254.0
ANA,10.61,16.0,2002-09-30,2002.0,9.0,12254.0
ANA,10.26,15.5,2002-10-30,2002.0,10.0,12254.0
ANA,10.00,15.1,2002-11-30,2002.0,11.0,12254.0
ANA,10.09,15.2,2003-01-30,2003.0,1.0,12254.0
ANA,12.60,19.0,2003-02-28,2003.0,2.0,12254.0
ANA,17.69,26.6,2003-03-30,2003.0,3.0,12254.0
ANA,19.21,28.9,2003-04-30,2003.0,4.0,12254.0
ANA,21.15,31.9,2003-05-30,2003.0,5.0,12254.0
ANA,19.67,29.6,2003-06-30,2003.0,6.0,12254.0
ANA,16.36,24.6,2003-07-30,2003.0,7.0,12254.0
ANA,14.48,21.8,2003-08-30,2003.0,8.0,12254.0
ANA,13.34,20.1,2003-09-30,2003.0,9.0,12254.0
ANA,11.98,18.0,2003-10-30,2003.0,10.0,12254.0
ANA,11.29,17.0,2003-11-25,2003.0,11.0,12254.0
ANA,34.59,52.1,2004-02-28,2004.0,2.0,12254.0
ANA,66.38,100.0,2004-03-30,2004.0,3.0,12254.0
ANA,66.38,100.0,2004-04-30,2004.0,4.0,12254.0
ANA,66.38,100.0,2004-05-30,2004.0,5.0,12254.0
ANA,65.90,99.3,2004-06-30,2004.0,6.0,12254.0
ANA,59.42,89.5,2004-07-30,2004.0,7.0,12254.0
ANA,49.35,74.3,2004-08-30,2004.0,8.0,12254.0
ANA,37.43,56.4,2004-09-30,2004.0,9.0,12254.0
ANA,37.22,56.1,2004-10-30,2004.0,10.0,12254.0
ANA,37.54,56.6,2004-11-30,2004.0,11.0,12254.0
ANA,36.90,55.6,2005-01-31,2005.0,1.0,12254.0
ANA,36.79,55.4,2005-02-02,2005.0,2.0,12254.0
ANA,42.07,63.4,2005-03-31,2005.0,3.0,12254.0
ANA,42.22,63.6,2005-04-19,2005.0,4.0,12254.0
ANA,42.80,64.5,2005-05-09,2005.0,5.0,12254.0
ANA,42.80,64.5,2005-06-07,2005.0,6.0,12254.0
ANA,42.22,63.6,2005-07-07,2005.0,7.0,12254.0
ANA,36.16,54.5,2005-08-22,2005.0,8.0,12254.0
ANA,36.90,55.6,2005-09-08,2005.0,9.0,12254.0
ANA,37.11,55.9,2005-10-17,2005.0,10.0,12254.0
ANA,36.48,55.0,2005-11-18,2005.0,11.0,12254.0
ANA,36.58,55.1,2005-12-31,2005.0,12.0,12254.0
ANA,37.32,56.2,2006-01-18,2006.0,1.0,12254.0
ANA,39.06,58.8,2006-02-24,2006.0,2.0,12254.0
ANA,41.53,62.6,2006-03-13,2006.0,3.0,12254.0
ANA,44.70,67.3,2006-04-19,2006.0,4.0,12254.0
ANA,56.24,84.7,2006-05-31,2006.0,5.0,12254.0
ANA,56.24,84.7,2006-06-28,2006.0,6.0,12254.0
ANA,53.81,81.1,2006-07-12,2006.0,7.0,12254.0
ANA,41.99,63.3,2006-08-28,2006.0,8.0,12254.0
ANA,35.75,53.8,2006-09-20,2006.0,9.0,12254.0
ANA,36.79,55.4,2006-10-27,2006.0,10.0,12254.0
ANA,36.48,55.0,2006-11-27,2006.0,11.0,12254.0
ANA,37.00,55.8,2006-12-29,2006.0,12.0,12254.0
ANA,34.92,52.6,2007-01-31,2007.0,1.0,12254.0
ANA,41.53,62.6,2007-02-27,2007.0,2.0,12254.0
ANA,41.76,62.9,2007-03-30,2007.0,3.0,12254.0
ANA,41.19,62.0,2007-04-30,2007.0,4.0,12254.0
ANA,40.73,61.4,2007-05-14,2007.0,5.0,12254.0
ANA,36.69,55.3,2007-06-29,2007.0,6.0,12254.0
ANA,37.22,56.1,2007-07-31,2007.0,7.0,12254.0
ANA,37.65,56.7,2007-08-31,2007.0,8.0,12254.0
NA,NA,NA,2007-08-31,2007.0,8.0,12254.0
NA,NA,NA,2007-11-29,2007.0,11.0,12254.0
ANA,37.22,56.1,2007-11-29,2007.0,11.0,12254.0
ANA,40.64,61.2,2008-02-25,2008.0,2.0,12254.0
ANA,66.38,100.0,2008-03-31,2008.0,3.0,12254.0
ANA,66.38,100.0,2008-04-28,2008.0,4.0,12254.0
ANA,66.38,100.0,2008-05-28,2008.0,5.0,12254.0
ANA,61.51,92.7,2008-06-24,2008.0,6.0,12254.0
ANA,51.68,77.8,2008-07-25,2008.0,7.0,12254.0
ANA,43.06,64.9,2008-08-22,2008.0,8.0,12254.0
ANA,36.57,55.1,2008-09-18,2008.0,9.0,12254.0
ANA,35.69,53.8,2008-10-31,2008.0,10.0,12254.0
ANA,36.46,54.9,2008-11-27,2008.0,11.0,12254.0
ANA,35.36,53.3,2008-12-31,2008.0,12.0,12254.0
ANA,36.35,54.8,2009-01-29,2009.0,1.0,12254.0
ANA,37.23,56.1,2009-02-26,2009.0,2.0,12254.0
ANA,41.41,62.4,2009-03-31,2009.0,3.0,12254.0
ANA,66.38,100.0,2009-04-30,2009.0,4.0,12254.0
ANA,66.38,100.0,2009-05-28,2009.0,5.0,12254.0
ANA,65.40,98.5,2009-06-24,2009.0,6.0,12254.0
ANA,57.06,86.0,2009-07-27,2009.0,7.0,12254.0
ANA,45.76,68.9,2009-08-27,2009.0,8.0,12254.0
ANA,36.57,55.1,2009-09-29,2009.0,9.0,12254.0
ANA,37.78,56.9,2009-10-27,2009.0,10.0,12254.0
ANA,37.23,56.1,2009-11-27,2009.0,11.0,12254.0
ANA,36.79,55.4,2009-12-31,2009.0,12.0,12254.0
ANA,37.01,55.8,2010-01-29,2010.0,1.0,12254.0
ANA,36.24,54.6,2010-02-11,2010.0,2.0,12254.0
ANA,37.23,56.1,2010-03-31,2010.0,3.0,12254.0
ANA,43.39,65.4,2010-04-30,2010.0,4.0,12254.0
ANA,42.73,64.4,2010-05-31,2010.0,5.0,12254.0
ANA,41.74,62.9,2010-06-30,2010.0,6.0,12254.0
ANA,36.90,55.6,2010-07-30,2010.0,7.0,12254.0
ANA,37.67,56.8,2010-08-31,2010.0,8.0,12254.0
ANA,37.12,55.9,2010-09-30,2010.0,9.0,12254.0
ANA,42.07,63.4,2010-10-31,2010.0,10.0,12254.0
ANA,36.79,55.4,2010-11-30,2010.0,11.0,12254.0
ANA,36.79,55.4,2010-12-31,2010.0,12.0,12254.0
ANA,46.03,69.4,2011-01-31,2011.0,1.0,12254.0
ANA,62.16,93.6,2011-02-28,2011.0,2.0,12254.0
ANA,66.37,100.0,2011-03-31,2011.0,3.0,12254.0
ANA,66.38,100.0,2011-04-29,2011.0,4.0,12254.0
ANA,66.38,100.0,2011-05-30,2011.0,5.0,12254.0
ANA,62.81,94.6,2011-06-30,2011.0,6.0,12254.0
ANA,55.04,82.9,2011-07-29,2011.0,7.0,12254.0
ANA,42.95,64.7,2011-08-31,2011.0,8.0,12254.0
ANA,36.57,55.1,2011-09-30,2011.0,9.0,12254.0
ANA,36.45,54.9,2011-09-30,2011.0,9.0,12254.0
ANA,38.44,57.9,2011-10-31,2011.0,10.0,12254.0
ANA,36.24,54.6,2011-11-30,2011.0,11.0,12254.0
ANA,36.56,55.1,2011-11-30,2011.0,11.0,12254.0
ANA,36.79,55.4,2011-12-30,2011.0,12.0,12254.0
ANA,38.54,58.1,2012-01-31,2012.0,1.0,12254.0
ANA,45.76,68.9,2012-02-29,2012.0,2.0,12254.0
ANA,45.63,68.7,2012-02-29,2012.0,2.0,12254.0
ANA,48.18,72.6,2012-03-28,2012.0,3.0,12254.0
ANA,54.63,82.3,2012-04-30,2012.0,4.0,12254.0
ANA,50.07,75.4,2012-05-30,2012.0,5.0,12254.0
ANA,43.72,65.9,2012-06-27,2012.0,6.0,12254.0
ANA,37.11,55.9,2012-07-31,2012.0,7.0,12254.0
ANA,37.67,56.8,2012-08-31,2012.0,8.0,12254.0
ANA,36.56,55.1,2012-09-30,2012.0,9.0,12254.0
ANA,39.98,60.2,2012-10-31,2012.0,10.0,12254.0
ANA,37.23,56.1,2012-11-30,2012.0,11.0,12254.0
ANA,37.00,55.7,2012-11-30,2012.0,11.0,12254.0
ANA,35.68,53.8,2012-12-31,2012.0,12.0,12254.0
ANA,38.77,58.4,2013-01-31,2013.0,1.0,12254.0
ANA,38.44,57.9,2013-02-26,2013.0,2.0,12254.0
ANA,40.97,61.7,2013-03-31,2013.0,3.0,12254.0
ANA,44.05,66.4,2013-04-30,2013.0,4.0,12254.0
ANA,44.71,67.4,2013-05-31,2013.0,5.0,12254.0
ANA,43.39,65.4,2013-06-30,2013.0,6.0,12254.0
ANA,41.19,62.0,2013-07-31,2013.0,7.0,12254.0
ANA,37.11,55.9,2013-08-31,2013.0,8.0,12254.0
ANA,37.45,56.4,2013-09-30,2013.0,9.0,12254.0
ANA,38.00,57.2,2013-10-31,2013.0,10.0,12254.0
ANA,37.22,56.1,2013-11-30,2013.0,11.0,12254.0
ANA,37.45,56.4,2013-12-30,2013.0,12.0,12254.0
ANA,35.25,53.1,2014-01-31,2014.0,1.0,12254.0
ANA,37.78,56.9,2014-02-28,2014.0,2.0,12254.0
ANA,42.84,64.5,2014-03-31,2014.0,3.0,12254.0
ANA,47.65,71.8,2014-04-30,2014.0,4.0,12254.0
ANA,48.05,72.4,2014-05-31,2014.0,5.0,12254.0
ANA,46.30,69.8,2014-06-30,2014.0,6.0,12254.0
ANA,44.38,66.9,2014-07-31,2014.0,7.0,12254.0
ANA,39.76,59.9,2014-08-31,2014.0,8.0,12254.0
ANA,35.69,53.8,2014-09-30,2014.0,9.0,12254.0
ANA,37.22,56.1,2014-10-31,2014.0,10.0,12254.0
ANA,37.01,55.8,2014-11-28,2014.0,11.0,12254.0
ANA,36.67,55.2,2014-12-31,2014.0,12.0,12254.0
ANA,35.79,53.9,2015-01-31,2015.0,1.0,12254.0
ANA,34.25,51.6,2015-02-28,2015.0,2.0,12254.0
ANA,36.34,54.8,2015-03-31,2015.0,3.0,12254.0
ANA,37.44,56.4,2015-04-30,2015.0,4.0,12254.0
ANA,39.54,59.6,2015-05-31,2015.0,5.0,12254.0
ANA,39.76,59.9,2015-06-30,2015.0,6.0,12254.0
ANA,39.20,59.0,2015-07-31,2015.0,7.0,12254.0
ANA,37.11,55.9,2015-08-31,2015.0,8.0,12254.0
ANA,34.03,51.3,2015-09-30,2015.0,9.0,12254.0
ANA,29.36,44.2,2015-10-27,2015.0,10.0,12254.0
ANA,23.53,35.4,2015-11-25,2015.0,11.0,12254.0
ANA,18.03,27.2,2015-12-31,2015.0,12.0,12254.0
ANA,20.19,30.4,2016-01-31,2016.0,1.0,12254.0
ANA,17.14,25.8,2016-02-29,2016.0,2.0,12254.0
ANA,20.81,31.4,2016-03-31,2016.0,3.0,12254.0
ANA,19.98,30.1,2016-04-30,2016.0,4.0,12254.0
ANA,18.03,27.2,2016-05-31,2016.0,5.0,12254.0
ANA,16.27,24.5,2016-06-30,2016.0,6.0,12254.0
ANA,14.30,21.5,2016-07-31,2016.0,7.0,12254.0
ANA,12.37,18.6,2016-08-31,2016.0,8.0,12254.0
ANA,11.98,18.0,2016-09-06,2016.0,9.0,12254.0
ANA,9.22,13.9,2016-10-31,2016.0,10.0,12254.0
ANA,7.84,11.8,2016-11-30,2016.0,11.0,12254.0
ANA,7.37,11.1,2016-12-31,2016.0,12.0,12254.0
ANA,6.77,10.2,2017-01-31,2017.0,1.0,12254.0
ANA,6.24,9.4,2017-02-28,2017.0,2.0,12254.0
ANA,6.31,9.5,2017-03-16,2017.0,3.0,12254.0
ANA,199.31,66.2,1997-08-25,1997.0,8.0,12471.0
ANA,193.75,64.4,1997-09-29,1997.0,9.0,12471.0
ANA,190.12,63.2,1997-10-27,1997.0,10.0,12471.0
ANA,184.76,61.4,1997-11-26,1997.0,11.0,12471.0
ANA,182.29,60.6,1997-12-31,1997.0,12.0,12471.0
ANA,182.27,60.6,1998-01-30,1998.0,1.0,12471.0
ANA,184.57,61.3,1998-02-26,1998.0,2.0,12471.0
ANA,185.33,61.6,1998-03-18,1998.0,3.0,12471.0
ANA,208.01,69.1,1998-04-23,1998.0,4.0,12471.0
ANA,205.78,68.4,1998-05-30,1998.0,5.0,12471.0
ANA,200.72,66.7,1998-06-25,1998.0,6.0,12471.0
ANA,197.89,65.7,1998-07-17,1998.0,7.0,12471.0
ANA,192.41,63.9,1998-08-27,1998.0,8.0,12471.0
ANA,189.16,62.8,1998-09-17,1998.0,9.0,12471.0
ANA,180.94,60.1,1998-10-29,1998.0,10.0,12471.0
ANA,176.73,58.7,1998-11-19,1998.0,11.0,12471.0
ANA,169.20,56.2,1998-12-31,1998.0,12.0,12471.0
ANA,165.98,55.1,1999-01-28,1999.0,1.0,12471.0
ANA,166.65,55.4,1999-02-25,1999.0,2.0,12471.0
ANA,165.08,54.8,1999-03-25,1999.0,3.0,12471.0
ANA,166.16,55.2,1999-04-29,1999.0,4.0,12471.0
ANA,171.88,57.1,1999-05-27,1999.0,5.0,12471.0
ANA,170.27,56.6,1999-06-24,1999.0,6.0,12471.0
ANA,166.16,55.2,1999-07-29,1999.0,7.0,12471.0
ANA,164.01,54.5,1999-08-12,1999.0,8.0,12471.0
ANA,155.65,51.7,1999-09-30,1999.0,9.0,12471.0
ANA,150.83,50.1,1999-10-28,1999.0,10.0,12471.0
ANA,147.51,49.0,1999-11-18,1999.0,11.0,12471.0
ANA,142.85,47.5,1999-12-30,1999.0,12.0,12471.0
ANA,141.70,47.1,2000-01-30,2e3,1.0,12471.0
ANA,141.70,47.1,2000-02-28,2e3,2.0,12471.0
ANA,155.65,51.7,2000-03-30,2e3,3.0,12471.0
ANA,195.89,65.1,2000-04-30,2e3,4.0,12471.0
ANA,189.16,62.8,2000-05-30,2e3,5.0,12471.0
ANA,187.43,62.3,2000-06-30,2e3,6.0,12471.0
ANA,184.37,61.2,2000-07-30,2e3,7.0,12471.0
ANA,180.93,60.1,2000-08-30,2e3,8.0,12471.0
ANA,177.68,59.0,2000-09-30,2e3,9.0,12471.0
ANA,177.68,59.0,2000-10-30,2e3,10.0,12471.0
ANA,177.68,59.0,2000-11-30,2e3,11.0,12471.0
ANA,177.68,59.0,2000-12-30,2e3,12.0,12471.0
ANA,162.40,54.0,2001-01-30,2001.0,1.0,12471.0
ANA,162.04,53.8,2001-02-28,2001.0,2.0,12471.0
ANA,170.27,56.6,2001-03-30,2001.0,3.0,12471.0
ANA,173.49,57.6,2001-04-30,2001.0,4.0,12471.0
ANA,172.06,57.2,2001-05-30,2001.0,5.0,12471.0
ANA,172.77,57.4,2001-06-30,2001.0,6.0,12471.0
ANA,170.63,56.7,2001-07-30,2001.0,7.0,12471.0
ANA,166.87,55.4,2001-08-30,2001.0,8.0,12471.0
ANA,160.07,53.2,2001-09-30,2001.0,9.0,12471.0
ANA,158.47,52.6,2001-10-30,2001.0,10.0,12471.0
ANA,155.15,51.5,2001-11-30,2001.0,11.0,12471.0
ANA,146.84,48.8,2001-12-30,2001.0,12.0,12471.0
ANA,159.53,53.0,2002-01-30,2002.0,1.0,12471.0
ANA,150.34,50.0,2002-02-28,2002.0,2.0,12471.0
ANA,162.93,54.1,2002-03-30,2002.0,3.0,12471.0
ANA,169.91,56.4,2002-04-30,2002.0,4.0,12471.0
ANA,169.91,56.4,2002-05-30,2002.0,5.0,12471.0
ANA,165.97,55.1,2002-06-30,2002.0,6.0,12471.0
ANA,162.93,54.1,2002-07-30,2002.0,7.0,12471.0
ANA,157.99,52.5,2002-08-30,2002.0,8.0,12471.0
ANA,154.32,51.3,2002-09-30,2002.0,9.0,12471.0
ANA,154.32,51.3,2002-10-30,2002.0,10.0,12471.0
ANA,154.32,51.3,2002-11-25,2002.0,11.0,12471.0
ANA,154.32,51.3,2002-12-09,2002.0,12.0,12471.0
ANA,154.32,51.3,2003-01-30,2003.0,1.0,12471.0
ANA,137.37,45.6,2003-02-28,2003.0,2.0,12471.0
ANA,193.08,64.2,2003-04-30,2003.0,4.0,12471.0
ANA,209.61,69.6,2003-05-30,2003.0,5.0,12471.0
ANA,207.32,68.9,2003-06-30,2003.0,6.0,12471.0
ANA,194.35,64.6,2003-07-30,2003.0,7.0,12471.0
